T17,Employment by economic activity,,,,,
191,Croatia,2020,Employment by industry: Services (%) Female,80.6700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Agriculture (%) Male and Female,21.0860,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Industry (%) Male and Female,18.1420,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Services (%) Male and Female,60.7710,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Agriculture (%) Male,27.6310,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Industry (%) Male,21.3530,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Services (%) Male,51.0160,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Agriculture (%) Female,9.8100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Industry (%) Female,12.6110,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2005,Employment by industry: Services (%) Female,77.5790,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Agriculture (%) Male and Female,18.6020,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Industry (%) Male and Female,17.0720,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Services (%) Male and Female,64.3260,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Agriculture (%) Male,24.9360,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Industry (%) Male,20.5400,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Services (%) Male,54.5240,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Agriculture (%) Female,8.5100,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Industry (%) Female,11.5480,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2010,Employment by industry: Services (%) Female,79.9420,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Agriculture (%) Male and Female,18.5670,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Industry (%) Male and Female,17.1100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Services (%) Male and Female,64.3230,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Agriculture (%) Male,25.2280,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Industry (%) Male,21.0390,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Services (%) Male,53.7340,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Agriculture (%) Female,8.0520,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Industry (%) Female,10.9080,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2015,Employment by industry: Services (%) Female,81.0400,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Agriculture (%) Male and Female,17.2910,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Industry (%) Male and Female,16.8060,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Services (%) Male and Female,65.9030,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Agriculture (%) Male,23.5910,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Industry (%) Male,20.9920,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Services (%) Male,55.4160,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Agriculture (%) Female,7.1740,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Industry (%) Female,10.0850,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
192,Cuba,2020,Employment by industry: Services (%) Female,82.7410,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Agriculture (%) Male and Female,1.1000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Industry (%) Male and Female,18.0000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Services (%) Male and Female,80.9000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Agriculture (%) Male,2.0000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Industry (%) Male,28.6000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Services (%) Male,69.4000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Agriculture (%) Female,0.2000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Industry (%) Female,5.6000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2000,Employment by industry: Services (%) Female,94.2000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2005,Employment by industry: Agriculture (%) Male and Female,0.9000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2005,Employment by industry: Industry (%) Male and Female,15.3000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2005,Employment by industry: Services (%) Male and Female,83.8000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2008,Employment by industry: Agriculture (%) Male and Female,1.1000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2008,Employment by industry: Industry (%) Male and Female,17.6000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
531,Curaçao,2008,Employment by industry: Services (%) Male and Female,81.3000,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Agriculture (%) Male and Female,4.7390,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Industry (%) Male and Female,24.0470,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Services (%) Male and Female,71.2140,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Agriculture (%) Male,5.6490,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Industry (%) Male,33.6820,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Services (%) Male,60.6680,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Agriculture (%) Female,3.4440,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Industry (%) Female,10.3530,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2005,Employment by industry: Services (%) Female,86.2030,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Agriculture (%) Male and Female,3.7950,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Industry (%) Male and Female,20.4030,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Services (%) Male and Female,75.8020,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Agriculture (%) Male,4.8730,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Industry (%) Male,29.6690,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Services (%) Male,65.4580,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Agriculture (%) Female,2.4920,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Industry (%) Female,9.2000,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2010,Employment by industry: Services (%) Female,88.3080,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Agriculture (%) Male and Female,3.9950,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Industry (%) Male and Female,16.2250,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Services (%) Male and Female,79.7800,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Agriculture (%) Male,5.6670,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Industry (%) Male,24.8340,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Services (%) Male,69.4990,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Agriculture (%) Female,2.0710,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Industry (%) Female,6.3220,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2015,Employment by industry: Services (%) Female,91.6070,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Agriculture (%) Male and Female,1.9830,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Industry (%) Male and Female,16.2810,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Services (%) Male and Female,81.7360,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Agriculture (%) Male,2.8970,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Industry (%) Male,24.8400,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Services (%) Male,72.2620,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Agriculture (%) Female,0.8970,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Industry (%) Female,6.1210,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
196,Cyprus,2020,Employment by industry: Services (%) Female,92.9820,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Agriculture (%) Male and Female,3.9780,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Industry (%) Male and Female,39.4850,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Services (%) Male and Female,56.5370,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Agriculture (%) Male,4.8590,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Industry (%) Male,49.3980,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Services (%) Male,45.7430,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Agriculture (%) Female,2.8230,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Industry (%) Female,26.4860,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2005,Employment by industry: Services (%) Female,70.6900,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Agriculture (%) Male and Female,3.0960,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Industry (%) Male and Female,37.9870,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Services (%) Male and Female,58.9170,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Agriculture (%) Male,3.9760,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Industry (%) Male,49.0180,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Services (%) Male,47.0060,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Agriculture (%) Female,1.9170,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Industry (%) Female,23.2020,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2010,Employment by industry: Services (%) Female,74.8810,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Agriculture (%) Male and Female,2.9250,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Industry (%) Male and Female,38.0260,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Services (%) Male and Female,59.0490,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Agriculture (%) Male,3.9270,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Industry (%) Male,49.1210,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Services (%) Male,46.9520,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Agriculture (%) Female,1.6370,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Industry (%) Female,23.7480,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2015,Employment by industry: Services (%) Female,74.6150,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Agriculture (%) Male and Female,2.6360,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Industry (%) Male and Female,37.1280,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Services (%) Male and Female,60.2360,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Agriculture (%) Male,3.4550,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Industry (%) Male,48.1500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Services (%) Male,48.3960,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Agriculture (%) Female,1.6180,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Industry (%) Female,23.4330,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
203,Czechia,2020,Employment by industry: Services (%) Female,74.9480,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Agriculture (%) Male and Female,54.3920,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Industry (%) Male and Female,16.7170,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Services (%) Male and Female,28.8910,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Agriculture (%) Male,44.7530,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Industry (%) Male,23.8510,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Services (%) Male,31.3960,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Agriculture (%) Female,64.8650,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Industry (%) Female,8.9670,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2005,Employment by industry: Services (%) Female,26.1680,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2010,Employment by industry: Agriculture (%) Male and Female,53.5270,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2010,Employment by industry: Industry (%) Male and Female,15.4050,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2010,Employment by industry: Services (%) Male and Female,31.0690,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2010,Employment by industry: Agriculture (%) Male,44.4860,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
408,Dem. People's Rep. Korea,2010,Employment by industry: Industry (%) Male,22.0940,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2020."
